lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type
2919299,manualWeld,manualWeld,THT,5,5,0.0,expand
2919301,manualWeld,manualWeld,THT,5,5,0.0,expand
2919303,manualWeld,manualWeld,THT,5,5,0.0,expand
2919315,manualWeld,manualWeld,THT,5,5,0.0,expand
2919316,manualWeld,manualWeld,THT,5,5,0.0,expand
2919317,manualWeld,manualWeld,THT,5,5,0.0,expand
2919319,manualWeld,manualWeld,THT,5,5,0.0,expand
2919321,manualWeld,manualWeld,THT,5,5,0.0,expand
2919322,manualWeld,manualWeld,THT,5,5,0.0,expand
2919323,manualWeld,manualWeld,THT,5,5,0.0,expand
2919332,manualWeld,manualWeld,THT,5,5,0.0,expand
2919335,manualWeld,manualWeld,THT,2,0,0.0,expand
2919336,manualWeld,manualWeld,THT,5,5,0.0,expand
2919337,manualWeld,manualWeld,THT,5,5,0.0,expand
2919341,manualWeld,manualWeld,THT,5,0,0.0,expand
2919342,manualWeld,manualWeld,THT,5,5,0.0,expand
2919345,manualWeld,manualWeld,THT,5,0,0.0,expand
2919346,manualWeld,manualWeld,THT,5,0,0.0,expand
2919347,manualWeld,manualWeld,THT,5,0,0.0,expand
2919349,manualWeld,manualWeld,THT,5,0,0.0,expand
2919350,manualWeld,manualWeld,THT,5,5,0.0,expand
2919351,manualWeld,manualWeld,THT,5,5,0.0,expand
2919352,manualWeld,manualWeld,THT,2,0,0.0,expand
2919353,manualWeld,manualWeld,THT,2,0,0.0,expand
2919354,manualWeld,manualWeld,THT,2,0,0.0,expand
2919355,manualWeld,manualWeld,THT,2,0,0.0,expand
2919357,manualWeld,manualWeld,THT,2,0,0.0,expand
2919358,manualWeld,manualWeld,THT,2,0,0.0,expand
2919359,manualWeld,manualWeld,THT,5,5,0.0,expand
2919360,manualWeld,manualWeld,THT,2,0,0.0,expand
2919365,manualWeld,manualWeld,THT,2,0,0.0,expand
2919379,manualWeld,manualWeld,THT,5,5,0.0,expand
2919381,manualWeld,manualWeld,THT,5,5,0.0,expand
2919382,manualWeld,manualWeld,THT,5,5,0.0,expand
2919384,manualWeld,manualWeld,THT,5,5,0.0,expand
2919386,manualWeld,manualWeld,THT,5,5,0.0,expand
2919387,manualWeld,manualWeld,THT,5,5,0.0,expand
2919389,manualWeld,manualWeld,THT,5,5,0.0,expand
2919390,manualWeld,manualWeld,THT,5,5,0.0,expand
2919406,manualWeld,manualWeld,THT,5,5,0.0,expand
2919409,manualWeld,manualWeld,THT,5,5,0.0,expand
2919411,manualWeld,manualWeld,THT,5,5,0.0,expand
2919414,manualWeld,manualWeld,THT,5,5,0.0,expand
2919416,manualWeld,manualWeld,THT,5,5,0.0,expand
2919419,manualWeld,manualWeld,THT,5,5,0.0,expand
2919421,manualWeld,manualWeld,THT,5,5,0.0,expand
2919422,manualWeld,manualWeld,THT,5,5,0.0,expand
2919423,manualWeld,manualWeld,THT,5,5,0.0,expand
2919424,manualWeld,manualWeld,THT,5,5,0.0,expand
2919426,manualWeld,manualWeld,THT,5,5,0.0,expand
2919427,manualWeld,manualWeld,THT,5,5,0.0,expand
2919428,manualWeld,manualWeld,THT,5,5,0.0,expand
2919436,manualWeld,manualWeld,THT,5,5,0.0,expand
2919438,manualWeld,manualWeld,THT,5,5,0.0,expand
2919441,manualWeld,manualWeld,THT,5,5,0.0,expand
2919442,manualWeld,manualWeld,THT,5,5,0.0,expand
2919443,manualWeld,manualWeld,THT,5,5,0.0,expand
2921259,manualWeld,manualWeld,THT,5,0,0.0,expand
2922156,manualWeld,manualWeld,THT,5,0,0.0,expand
2922164,manualWeld,manualWeld,THT,5,0,0.0,expand
2923783,manualWeld,manualWeld,THT,5,0,0.0,expand
2923793,manualWeld,manualWeld,THT,5,0,0.0,expand
2923839,manualWeld,manualWeld,THT,5,5,0.0,expand
2923847,manualWeld,manualWeld,THT,5,5,0.0,expand
2923850,manualWeld,manualWeld,THT,5,5,0.0,expand
2923855,manualWeld,manualWeld,THT,5,5,0.0,expand
2923872,manualWeld,manualWeld,THT,5,5,0.0,expand
2926307,manualWeld,manualWeld,THT,5,5,0.0,expand
2927908,manualWeld,manualWeld,THT,2,0,0.0,expand
2928925,smtWeld,smtWeld,SMT,5,0,0.0,expand
2929257,manualWeld,manualWeld,THT,5,5,0.0,expand
2929930,smtWeld,smtWeld,SMT,20,10,0.0,expand
2932528,manualWeld,manualWeld,THT,5,0,0.0,expand
2932778,manualWeld,manualWeld,THT,5,5,0.0,expand
2933034,smtWeld,smtWeld,SMT,5,2,0.0,expand
2933784,smtWeld,smtWeld,SMT,5,5,0.0,expand
2934145,smtWeld,smtWeld,SMT,5,5,0.0,expand
2934674,smtWeld,smtWeld,SMT,5,0,0.0,expand
2934762,manualWeld,manualWeld,THT,5,5,0.0,expand
2934763,manualWeld,manualWeld,THT,5,5,0.0,expand
2934764,manualWeld,manualWeld,THT,5,0,0.0,expand
2934961,manualWeld,manualWeld,THT,5,5,0.0,expand
2935074,manualWeld,manualWeld,THT,5,5,0.0,expand
2935076,manualWeld,manualWeld,THT,5,5,0.0,expand
2936158,smtWeld,smtWeld,SMT,2,0,0.0,expand
2936647,smtWeld,smtWeld,SMT,2,0,0.0,expand
2937053,manualWeld,manualWeld,THT,5,5,0.0,expand
2937342,manualWeld,manualWeld,THT,5,0,0.0,expand
2937345,smtWeld,smtWeld,SMT,2,0,0.0,expand
2937654,smtWeld,smtWeld,SMT,1,0,0.0,expand
2939167,manualWeld,manualWeld,THT,5,0,0.0,expand
2939793,manualWeld,manualWeld,THT,5,5,0.0,expand
2942891,manualWeld,manualWeld,THT,5,0,0.0,expand
2943047,smtWeld,smtWeld,SMT,5,2,0.0,expand
2943725,manualWeld,manualWeld,THT,5,5,0.0,expand
2943866,manualWeld,manualWeld,THT,5,0,0.0,expand
2944962,manualWeld,manualWeld,THT,5,5,0.0,expand
2953635,manualWeld,manualWeld,THT,5,0,0.0,expand
2953755,manualWeld,manualWeld,THT,5,5,0.0,expand
2953760,manualWeld,manualWeld,THT,5,0,0.0,expand
2954037,manualWeld,manualWeld,THT,5,5,0.0,expand
2959791,manualWeld,manualWeld,THT,5,5,0.0,expand
2960552,manualWeld,manualWeld,THT,5,5,0.0,expand
2962207,manualWeld,manualWeld,THT,5,5,0.0,expand
2963026,manualWeld,manualWeld,THT,5,5,0.0,expand
2963027,manualWeld,manualWeld,THT,5,0,0.0,expand
2963028,manualWeld,manualWeld,THT,5,0,0.0,expand
2963029,manualWeld,manualWeld,THT,5,5,0.0,expand
2963032,manualWeld,manualWeld,THT,5,0,0.0,expand
2963036,manualWeld,manualWeld,THT,5,0,0.0,expand
2972538,manualWeld,manualWeld,THT,5,5,0.0,expand
2974575,smtWeld,smtWeld,SMT,5,4,0.0,expand
2974583,manualWeld,manualWeld,THT,5,0,0.0,expand
2974936,manualWeld,manualWeld,THT,1,0,0.0,expand
2974950,manualWeld,manualWeld,THT,2,0,0.0,expand
2975466,manualWeld,manualWeld,THT,5,0,0.0,expand
2975499,smtWeld,smtWeld,SMT,15,4,0.0,expand
2977988,smtWeld,smtWeld,SMT,5,5,0.0,expand
2978601,manualWeld,manualWeld,THT,5,0,0.0,expand
2979063,smtWeld,smtWeld,SMT,2,0,0.0,expand
2979763,smtWeld,smtWeld,SMT,5,2,0.0,expand
2979774,smtWeld,smtWeld,SMT,5,0,0.0,expand
2979997,manualWeld,manualWeld,THT,5,5,0.0,expand
2980113,manualWeld,manualWeld,THT,5,5,0.0,expand
2980595,manualWeld,manualWeld,THT,2,0,0.0,expand
2980796,manualWeld,manualWeld,THT,5,5,0.0,expand
2980797,manualWeld,manualWeld,THT,5,5,0.0,expand
2980799,manualWeld,manualWeld,THT,5,5,0.0,expand
2980800,manualWeld,manualWeld,THT,5,5,0.0,expand
2980806,manualWeld,manualWeld,THT,5,5,0.0,expand
2980807,manualWeld,manualWeld,THT,5,5,0.0,expand
2980808,manualWeld,manualWeld,THT,5,5,0.0,expand
2980809,manualWeld,manualWeld,THT,5,5,0.0,expand
2980810,manualWeld,manualWeld,THT,5,5,0.0,expand
2980811,smtWeld,smtWeld,SMT,5,5,0.0,expand
2981393,manualWeld,manualWeld,THT,5,0,0.0,expand
2981641,manualWeld,manualWeld,THT,5,5,0.0,expand
2981643,manualWeld,manualWeld,THT,5,5,0.0,expand
2983064,smtWeld,smtWeld,SMT,2,0,0.0,expand
2983416,smtWeld,smtWeld,SMT,2,0,0.0,expand
2984507,smtWeld,smtWeld,SMT,5,5,0.0,expand
2984763,smtWeld,smtWeld,SMT,1,0,0.0,expand
2985014,smtWeld,smtWeld,SMT,2,0,0.0,expand
2985015,manualWeld,manualWeld,THT,5,5,0.0,expand
2985910,manualWeld,manualWeld,THT,2,0,0.0,expand
2986177,manualWeld,manualWeld,THT,5,5,0.0,expand
2986278,smtWeld,smtWeld,SMT,5,2,0.0,expand
2987345,manualWeld,manualWeld,THT,5,0,0.0,expand
2987919,smtWeld,smtWeld,SMT,5,0,0.0,expand
2988103,manualWeld,manualWeld,THT,5,5,0.0,expand
2988109,manualWeld,manualWeld,THT,5,5,0.0,expand
2988644,manualWeld,manualWeld,THT,5,5,0.0,expand
2988658,smtWeld,smtWeld,SMT,5,4,0.0,expand
2990905,manualWeld,manualWeld,THT,2,0,0.0,expand
2991177,smtWeld,smtWeld,SMT,2,0,0.0,expand
2991826,manualWeld,manualWeld,THT,5,5,0.0,expand
2991850,manualWeld,manualWeld,THT,5,5,0.0,expand
2991854,manualWeld,manualWeld,THT,5,5,0.0,expand
2991859,manualWeld,manualWeld,THT,5,5,0.0,expand
2991862,manualWeld,manualWeld,THT,5,5,0.0,expand
2991863,manualWeld,manualWeld,THT,5,5,0.0,expand
2991865,manualWeld,manualWeld,THT,5,5,0.0,expand
2991926,smtWeld,smtWeld,SMT,1,0,0.0,expand
2992011,manualWeld,manualWeld,THT,5,5,0.0,expand
2992084,manualWeld,manualWeld,THT,5,5,0.0,expand
2992508,smtWeld,smtWeld,SMT,5,5,0.0,expand
2994635,smtWeld,smtWeld,SMT,5,2,0.0,expand
2997297,manualWeld,manualWeld,THT,5,0,0.0,expand
2997850,smtWeld,smtWeld,SMT,1,0,0.0,expand
2999449,manualWeld,manualWeld,THT,2,0,0.0,expand
3000388,smtWeld,smtWeld,SMT,2,0,0.0,expand
3000627,smtWeld,smtWeld,SMT,5,5,0.0,expand
3003080,smtWeld,smtWeld,SMT,1,0,0.0,expand
3007688,manualWeld,manualWeld,THT,5,5,0.0,expand
3007704,smtWeld,smtWeld,SMT,2,0,0.0,expand
3008222,manualWeld,manualWeld,THT,5,5,0.0,expand
3008223,manualWeld,manualWeld,THT,2,0,0.0,expand
3008227,manualWeld,manualWeld,THT,2,0,0.0,expand
3008228,manualWeld,manualWeld,THT,2,0,0.0,expand
3008284,manualWeld,manualWeld,THT,2,0,0.0,expand
3008296,manualWeld,manualWeld,THT,5,5,0.0,expand
3008297,manualWeld,manualWeld,THT,2,0,0.0,expand
3008299,manualWeld,manualWeld,THT,5,5,0.0,expand
3008300,manualWeld,manualWeld,THT,5,5,0.0,expand
3008301,manualWeld,manualWeld,THT,5,5,0.0,expand
3008302,manualWeld,manualWeld,THT,5,5,0.0,expand
3009015,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009089,smtWeld,smtWeld,SMT,20,10,0.0,expand
3009098,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009367,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009441,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009462,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009469,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009487,smtWeld,smtWeld,SMT,5,5,0.0,expand
3009497,smtWeld,smtWeld,SMT,5,5,0.0,expand
3011371,manualWeld,manualWeld,THT,5,0,0.0,expand
3011412,manualWeld,manualWeld,THT,5,5,0.0,expand
3013471,smtWeld,smtWeld,SMT,5,5,0.0,expand
3014161,manualWeld,manualWeld,THT,5,5,0.0,expand
3017504,smtWeld,smtWeld,SMT,5,5,0.0,expand
3017512,smtWeld,smtWeld,SMT,5,5,0.0,expand
3017579,smtWeld,smtWeld,SMT,5,5,0.0,expand
3017613,smtWeld,smtWeld,SMT,5,5,0.0,expand
3017614,smtWeld,smtWeld,SMT,5,5,0.0,expand
3017686,smtWeld,smtWeld,SMT,20,6,0.0,expand
3017703,smtWeld,smtWeld,SMT,5,5,0.0,expand
3017860,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018183,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018268,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018309,smtWeld,smtWeld,SMT,5,2,0.0,expand
3018338,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018401,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018403,smtWeld,smtWeld,SMT,5,2,0.0,expand
3018411,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018414,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018420,smtWeld,smtWeld,SMT,5,5,0.0,expand
3018649,manualWeld,manualWeld,THT,5,0,0.0,expand
3019375,manualWeld,manualWeld,THT,5,0,0.0,expand
5125145,manualWeld,manualWeld,THT,2,0,0.0,expand
5126825,smtWeld,smtWeld,SMT,1,0,0.0,expand
19077488,smtWeld,smtWeld,SMT,5,2,0.0,expand
19077496,manualWeld,manualWeld,THT,5,5,0.0,expand
19077522,manualWeld,manualWeld,THT,5,5,0.0,expand
19077524,smtWeld,smtWeld,SMT,5,2,0.0,expand
20615793,smtWeld,smtWeld,SMT,20,10,0.0,expand
2943373,manualWeld,manualWeld,THT,2,0,0.0,expand
19077605,smtWeld,smtWeld,SMT,2,0,0.0,expand
19077499,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399884,smtWeld,smtWeld,SMT,20,6,0.0,expand
28646277,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646283,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646287,smtWeld,smtWeld,SMT,15,4,0.0,expand
28646292,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646295,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646296,smtWeld,smtWeld,SMT,2,0,0.0,expand
28646299,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646302,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375111,smtWeld,smtWeld,SMT,2,0,0.0,expand
41375112,smtWeld,smtWeld,SMT,2,0,0.0,expand
41375126,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375139,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376087,smtWeld,smtWeld,SMT,15,4,0.0,expand
41411783,smtWeld,smtWeld,SMT,15,4,0.0,expand
2982909,manualWeld,manualWeld,THT,1,0,0.0,expand
41375113,smtWeld,smtWeld,SMT,5,4,0.0,expand
41375115,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375117,smtWeld,smtWeld,SMT,5,4,0.0,expand
41375127,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375128,smtWeld,smtWeld,SMT,5,4,0.0,expand
41375129,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375130,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375133,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375134,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375135,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375136,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375138,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376086,smtWeld,smtWeld,SMT,15,4,0.0,expand
41376088,smtWeld,smtWeld,SMT,15,4,0.0,expand
41376097,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376098,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376099,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376100,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376101,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376102,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376398,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376399,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376400,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376401,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376402,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376403,smtWeld,smtWeld,SMT,5,4,0.0,expand
41376404,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376405,smtWeld,smtWeld,SMT,5,4,0.0,expand
41376406,smtWeld,smtWeld,SMT,5,4,0.0,expand
41376407,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376408,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376409,smtWeld,smtWeld,SMT,5,2,0.0,expand
41410781,smtWeld,smtWeld,SMT,5,2,0.0,expand
41410795,smtWeld,smtWeld,SMT,15,4,0.0,expand
41410801,smtWeld,smtWeld,SMT,20,6,0.0,expand
41411743,smtWeld,smtWeld,SMT,5,2,0.0,expand
41411747,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411748,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411770,smtWeld,smtWeld,SMT,5,2,0.0,expand
41411772,smtWeld,smtWeld,SMT,5,4,0.0,expand
41411780,smtWeld,smtWeld,SMT,5,4,0.0,expand
42379244,smtWeld,smtWeld,SMT,5,1,0.0,expand
41376098,smtWeld,smtWeld,SMT,0,2,0.0,expand
41375109,smtWeld,smtWeld,SMT,2,0,0.0,expand
41375110,smtWeld,smtWeld,SMT,2,0,0.0,expand
41375114,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375116,smtWeld,smtWeld,SMT,5,4,0.0,expand
41375119,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375120,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375121,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375123,smtWeld,smtWeld,SMT,5,2,0.0,expand
41375125,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375131,smtWeld,smtWeld,SMT,10,4,0.0,expand
41375132,smtWeld,smtWeld,SMT,5,4,0.0,expand
41375140,smtWeld,smtWeld,SMT,5,2,0.0,expand
41376085,smtWeld,smtWeld,SMT,2,0,0.0,expand
41410772,smtWeld,smtWeld,SMT,2,0,0.0,expand
41410779,smtWeld,smtWeld,SMT,2,0,0.0,expand
41410782,smtWeld,smtWeld,SMT,5,2,0.0,expand
41410793,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411750,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411752,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411753,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411754,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411756,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411764,smtWeld,smtWeld,SMT,2,0,0.0,expand
41411766,smtWeld,smtWeld,SMT,2,0,0.0,expand
41375121,smtWeld,smtWeld,SMT,0,2,0.0,expand
18199119,smtWeld,smtWeld,SMT,5,2,0.0,expand
19077543,smtWeld,smtWeld,SMT,15,4,0.0,expand
914343,smtWeld,smtWeld,SMT,5,4,0.0,expand
7502700,smtWeld,smtWeld,SMT,20,6,0.0,expand
42381015,smtWeld,smtWeld,SMT,5,1,0.0,expand
2986058,smtWeld,smtWeld,SMT,20,8,0.0,expand
2986059,smtWeld,smtWeld,SMT,20,10,0.0,expand
183670,smtWeld,smtWeld,SMT,20,10,0.0,expand
183671,smtWeld,smtWeld,SMT,20,10,0.0,expand
183672,smtWeld,smtWeld,SMT,20,10,0.0,expand
183673,smtWeld,smtWeld,SMT,20,10,0.0,expand
183675,smtWeld,smtWeld,SMT,20,10,0.0,expand
183685,smtWeld,smtWeld,SMT,20,10,0.0,expand
183686,smtWeld,smtWeld,SMT,20,10,0.0,expand
183688,smtWeld,smtWeld,SMT,20,10,0.0,expand
183691,smtWeld,smtWeld,SMT,20,10,0.0,expand
314210,smtWeld,smtWeld,SMT,20,10,0.0,expand
314211,smtWeld,smtWeld,SMT,20,10,0.0,expand
314217,smtWeld,smtWeld,SMT,20,10,0.0,expand
484283,smtWeld,smtWeld,SMT,5,0,0.0,expand
920997,manualWeld,manualWeld,THT,2,0,0.0,expand
2764282,manualWeld,manualWeld,THT,5,0,0.0,expand
2830491,manualWeld,manualWeld,THT,1,0,0.0,expand
2890399,smtWeld,smtWeld,SMT,1,0,0.0,expand
2917426,manualWeld,manualWeld,THT,1,0,0.0,expand
2925879,manualWeld,manualWeld,THT,1,0,0.0,expand
2925924,manualWeld,manualWeld,THT,1,0,0.0,expand
2941415,smtWeld,smtWeld,SMT,20,10,0.0,expand
2941496,manualWeld,manualWeld,THT,1,0,0.0,expand
16654,smtWeld,smtWeld,SMT,5,5,0.0,expand
18330,manualWeld,manualWeld,THT,1,0,0.0,expand
25057,smtWeld,smtWeld,SMT,5,5,0.0,expand
33182,manualWeld,manualWeld,THT,1,0,0.0,expand
39877,smtWeld,smtWeld,SMT,2,0,0.0,expand
63429,manualWeld,manualWeld,THT,5,5,0.0,expand
67495,smtWeld,smtWeld,SMT,5,5,0.0,expand
73056,manualWeld,manualWeld,THT,5,0,0.0,expand
73057,manualWeld,manualWeld,THT,5,0,0.0,expand
82122,manualWeld,manualWeld,THT,1,0,0.0,expand
82165,manualWeld,manualWeld,THT,5,0,0.0,expand
87453,smtWeld,smtWeld,SMT,20,8,0.0,expand
92583,manualWeld,manualWeld,THT,5,5,0.0,expand
93105,manualWeld,manualWeld,THT,5,0,0.0,expand
99266,smtWeld,smtWeld,SMT,5,0,0.0,expand
102681,smtWeld,smtWeld,SMT,5,5,0.0,expand
113400,manualWeld,manualWeld,THT,1,0,0.0,expand
114674,smtWeld,smtWeld,SMT,5,5,0.0,expand
115544,smtWeld,smtWeld,SMT,5,5,0.0,expand
115546,smtWeld,smtWeld,SMT,5,5,0.0,expand
115552,smtWeld,smtWeld,SMT,5,5,0.0,expand
115555,smtWeld,smtWeld,SMT,5,5,0.0,expand
115568,smtWeld,smtWeld,SMT,5,5,0.0,expand
115570,smtWeld,smtWeld,SMT,5,5,0.0,expand
115580,smtWeld,smtWeld,SMT,5,5,0.0,expand
115584,smtWeld,smtWeld,SMT,5,5,0.0,expand
115595,smtWeld,smtWeld,SMT,5,5,0.0,expand
115599,smtWeld,smtWeld,SMT,5,5,0.0,expand
123436,smtWeld,smtWeld,SMT,5,5,0.0,expand
123437,smtWeld,smtWeld,SMT,5,5,0.0,expand
123438,smtWeld,smtWeld,SMT,5,5,0.0,expand
124765,smtWeld,smtWeld,SMT,5,5,0.0,expand
124766,smtWeld,smtWeld,SMT,5,5,0.0,expand
124768,smtWeld,smtWeld,SMT,5,5,0.0,expand
124776,smtWeld,smtWeld,SMT,5,5,0.0,expand
124789,smtWeld,smtWeld,SMT,5,5,0.0,expand
124790,smtWeld,smtWeld,SMT,5,5,0.0,expand
124799,smtWeld,smtWeld,SMT,5,5,0.0,expand
124800,smtWeld,smtWeld,SMT,5,5,0.0,expand
124815,smtWeld,smtWeld,SMT,5,5,0.0,expand
124816,smtWeld,smtWeld,SMT,5,5,0.0,expand
126755,manualWeld,manualWeld,THT,1,0,0.0,expand
135859,manualWeld,manualWeld,THT,1,0,0.0,expand
135896,manualWeld,manualWeld,THT,1,0,0.0,expand
135897,manualWeld,manualWeld,THT,1,0,0.0,expand
135920,manualWeld,manualWeld,THT,1,0,0.0,expand
135937,manualWeld,manualWeld,THT,1,0,0.0,expand
152756,smtWeld,smtWeld,SMT,5,5,0.0,expand
152759,smtWeld,smtWeld,SMT,5,5,0.0,expand
152763,smtWeld,smtWeld,SMT,5,5,0.0,expand
152764,smtWeld,smtWeld,SMT,5,5,0.0,expand
152766,smtWeld,smtWeld,SMT,5,5,0.0,expand
152768,smtWeld,smtWeld,SMT,5,5,0.0,expand
152769,smtWeld,smtWeld,SMT,5,5,0.0,expand
152772,smtWeld,smtWeld,SMT,5,5,0.0,expand
152773,smtWeld,smtWeld,SMT,5,5,0.0,expand
152774,smtWeld,smtWeld,SMT,5,5,0.0,expand
170200,smtWeld,smtWeld,SMT,5,5,0.0,expand
170204,smtWeld,smtWeld,SMT,5,5,0.0,expand
171937,smtWeld,smtWeld,SMT,5,5,0.0,expand
171942,smtWeld,smtWeld,SMT,5,5,0.0,expand
171946,smtWeld,smtWeld,SMT,5,5,0.0,expand
171947,smtWeld,smtWeld,SMT,5,5,0.0,expand
171949,smtWeld,smtWeld,SMT,5,5,0.0,expand
171959,smtWeld,smtWeld,SMT,5,5,0.0,expand
171962,smtWeld,smtWeld,SMT,5,5,0.0,expand
172826,smtWeld,smtWeld,SMT,5,5,0.0,expand
172834,smtWeld,smtWeld,SMT,5,5,0.0,expand
172847,smtWeld,smtWeld,SMT,5,5,0.0,expand
172856,smtWeld,smtWeld,SMT,5,5,0.0,expand
180268,smtWeld,smtWeld,SMT,5,5,0.0,expand
180290,smtWeld,smtWeld,SMT,5,5,0.0,expand
183667,smtWeld,smtWeld,SMT,5,5,0.0,expand
183668,smtWeld,smtWeld,SMT,5,5,0.0,expand
183669,smtWeld,smtWeld,SMT,5,5,0.0,expand
183676,smtWeld,smtWeld,SMT,5,5,0.0,expand
183687,smtWeld,smtWeld,SMT,5,5,0.0,expand
183690,smtWeld,smtWeld,SMT,5,5,0.0,expand
183693,smtWeld,smtWeld,SMT,5,5,0.0,expand
183695,smtWeld,smtWeld,SMT,5,5,0.0,expand
183705,smtWeld,smtWeld,SMT,5,5,0.0,expand
183710,smtWeld,smtWeld,SMT,5,5,0.0,expand
202859,smtWeld,smtWeld,SMT,1,0,0.0,expand
217648,manualWeld,manualWeld,THT,1,0,0.0,expand
241461,manualWeld,manualWeld,THT,1,0,0.0,expand
246415,smtWeld,smtWeld,SMT,5,5,0.0,expand
246856,smtWeld,smtWeld,SMT,5,5,0.0,expand
246999,smtWeld,smtWeld,SMT,5,5,0.0,expand
255745,smtWeld,smtWeld,SMT,1,0,0.0,expand
267243,manualWeld,manualWeld,THT,5,5,0.0,expand
268088,smtWeld,smtWeld,SMT,5,5,0.0,expand
268090,smtWeld,smtWeld,SMT,5,5,0.0,expand
304671,smtWeld,smtWeld,SMT,5,5,0.0,expand
305284,smtWeld,smtWeld,SMT,5,5,0.0,expand
306951,smtWeld,smtWeld,SMT,5,5,0.0,expand
314209,smtWeld,smtWeld,SMT,20,10,0.0,expand
314212,smtWeld,smtWeld,SMT,5,5,0.0,expand
318559,smtWeld,smtWeld,SMT,5,5,0.0,expand
318561,smtWeld,smtWeld,SMT,5,5,0.0,expand
319947,smtWeld,smtWeld,SMT,5,5,0.0,expand
320709,smtWeld,smtWeld,SMT,20,10,0.0,expand
320889,smtWeld,smtWeld,SMT,5,5,0.0,expand
320960,smtWeld,smtWeld,SMT,5,5,0.0,expand
326496,manualWeld,manualWeld,THT,1,0,0.0,expand
326668,smtWeld,smtWeld,SMT,5,5,0.0,expand
334627,smtWeld,smtWeld,SMT,5,5,0.0,expand
334630,smtWeld,smtWeld,SMT,5,5,0.0,expand
334633,smtWeld,smtWeld,SMT,5,5,0.0,expand
334634,smtWeld,smtWeld,SMT,5,5,0.0,expand
350642,manualWeld,manualWeld,THT,1,0,0.0,expand
352837,manualWeld,manualWeld,THT,5,0,0.0,expand
357824,manualWeld,manualWeld,THT,1,0,0.0,expand
357771,manualWeld,manualWeld,THT,5,0,0.0,expand
367411,smtWeld,smtWeld,SMT,5,5,0.0,expand
367413,smtWeld,smtWeld,SMT,5,5,0.0,expand
367414,smtWeld,smtWeld,SMT,5,5,0.0,expand
367477,smtWeld,smtWeld,SMT,5,5,0.0,expand
367591,smtWeld,smtWeld,SMT,5,5,0.0,expand
367609,smtWeld,smtWeld,SMT,5,5,0.0,expand
